charger_id,station_name,address,city,state,latitude,longitude,x_projected,y_projected,level,plug_power_kw,plug_count,ev_network,connector_types,facility_type
dcfc_MD_0250,EVsmart - DPL - Salisbury FSO Parking Lot,251 Tilghman Rd,Salisbury,MD,38.368054,-75.5466661,527001.9095,78867.7327,DCFC,50,2,SWTCH,CHADEMO J1772 J1772COMBO,PARK
l2_MD_0982,EVsmart - BGE - Lake Shore Station,4642 Mountain Rd,Pasadena,MD,39.106825,-76.477583,445184.5874,159994.1679,L2,7.2,4,SWTCH,J1772,OTHER
l2_MD_0983,Audi Owings Mills,9804 Reisterstown Road,Owings Mills,MD,39.407879,-76.7651519,420226.376,193313.1732,L2,7.2,2,Blink Network,J1772,
l2_MD_0984,POTOMAC EDISON HAGERSTOWN CCN,525 Northern Ave,Hagerstown,MD,39.664694,-77.709205,339140.7257,222037.196,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_0985,POTOMAC EDISON POOLESVILLE GC,16601 W Willard Rd,Poolesville,MD,39.123815,-77.421858,363521.146,161835.3808,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_0986,EVsmart - BGE - Bay Head Park,1661 Bay Head Rd,Annapolis,MD,39.0274889,-76.429079,449434.7985,151212.2131,L2,7.2,6,SWTCH,J1772,PARK
l2_MD_0987,4600 East West Highway,4600 East West Highway,Bethesda,MD,38.9844519,-77.0928692,391953.4629,146284.2784,L2,7.2,2,Blink Network,J1772,
l2_MD_0988,The Standard College Park,4321 Hartwick Road,College Park,MD,38.97970391603974,-76.93996085692702,405201.9551,145754.8147,L2,7.2,6,Blink Network,J1772,
l2_MD_0989,MIC MIC #1,735 Watkins Mill Rd,Gaithersburg,MD,39.158254,-77.220482,380943.5626,165597.3254,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_0990,MIC MIC #2,735 Watkins Mill Rd,Gaithersburg,MD,39.158221,-77.220504,380941.6523,165593.6666,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_0991,6000 Executive Blvd,6000 Executive Boulevard,North Bethesda,MD,39.0481315836122,-77.12056120477327,389563.5373,153356.1948,L2,7.2,2,Blink Network,J1772,
l2_MD_0992,National Cancer Institute Parking Garage,"9613 Medical Center Drive, Suite A",Rockville,MD,39.102564790490575,-77.19688463360609,382969.7395,159410.416,L2,7.2,5,Blink Network,J1772,
l2_MD_0993,The Beacon at Waugh Chapel,1433 S Main Chapel Way,Gambrills,MD,39.035136,-76.685042,427268.6052,151953.6355,L2,7.2,4,EV Connect,J1772,
l2_MD_0994,PGCMLS B1,4826 Annapolis Rd,Bladensburg,MD,38.940075,-76.93496,405638.3854,141355.9375,L2,7.2,2,ChargePoint Network,J1772,
dcfc_MD_0251,Wawa - Tesla Supercharger,231 N Philadelphia Blvd,Aberdeen,MD,39.513475,-76.160033,472234.1751,205343.1292,DCFC_TESLA,150,8,Tesla,TESLA,GAS_STATION
l2_MD_0995,RCV RCV-2,8329 Grubb Rd,Silver Spring,MD,38.992973,-77.049659,395697.7589,147227.2805,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_0996,POTOMAC EDISON RATTLEWOOD GC,13501 Penn Shop Rd,Mount Airy,MD,39.343159,-77.191924,383455.0055,186119.3502,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_0997,EVsmart - BGE - Parksville Senior Center,8601 Harford Rd,Parkville,MD,39.3818885,-76.5351402,440050.9571,190503.5426,L2,7.2,6,SWTCH,J1772,OTHER_ENTERTAINMENT
l2_MD_0998,EVsmart - BGE - Severn Intergen Center,1160 Reece Rd,Severn,MD,39.1217719,-76.7096473,425107.7272,161564.157,L2,7.2,4,SWTCH,J1772,PARK
dcfc_MD_0252,"Port Deposit, MD - Tesla Supercharger",1201 Chesapeake Overlook Pkwy,Port Deposit,MD,39.596013,-76.072687,479652.3047,214579.4324,DCFC_TESLA,150,16,Tesla,TESLA,HOTEL
l2_MD_0999,FIELDSIDEGRANDE FG6,931 Ordnance Cir,Aberdeen,MD,39.531059,-76.189595,469674.6781,207272.3699,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1000,NATELLI YMCA NATELLI,3481 Campus Drive,Ijamsville,MD,39.327579,-77.337346,370912.5673,184426.0125,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1001,EVsmart - BGE - Woodlawn Library Branch,1811 Woodlawn Dr,Woodlawn,MD,39.3166618,-76.7364478,422727.7601,183192.9506,L2,7.2,4,SWTCH,J1772,PARK
l2_MD_1002,DC - G. Schmitz,2105 Emmorton Park Rd,Edgewood,MD,39.4528,-76.31311,459121.0079,198496.7637,L2,7.2,1,TURNONGREEN,J1772,FLEET_GARAGE
dcfc_MD_0253,Shops at Canton Crossing,3800 Boston St,Baltimore,MD,39.27733,-76.56324,437685.4854,178883.6998,DCFC,100,6,eVgo Network,CHADEMO J1772COMBO,
dcfc_MD_0254,Hollinswood Shopping Center,F 2101 W Patapsco Ave,Baltimore,MD,39.25026,-76.64344,430777.2244,175848.4318,DCFC,100,6,eVgo Network,CHADEMO J1772COMBO,
l2_MD_1003,POTOMAC EDISON SHAFER PARK,37 Park Drive,Boonsboro,MD,39.507096,-77.65546,343627.0354,204505.1272,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1004,EVsmart - Pepco - Beltsville FSO,11760 Baltimore Ave,Beltsville,MD,39.0486651,-76.9010106,408568.5823,153413.1581,L2,7.2,4,SWTCH,J1772 J1772COMBO,STATE_GOV
dcfc_MD_0255,EVsmart - Pepco - Beltsville FSO,11760 Baltimore Ave,Beltsville,MD,39.0486651,-76.9010106,408568.5823,153413.1581,DCFC,50,2,SWTCH,J1772 J1772COMBO,STATE_GOV
dcfc_MD_0256,EVsmart - Pepco - Lakelands Park,1368 Main St,Gaithersburg,MD,39.1166665,-77.2365377,379543.9116,160984.0289,DCFC,50,4,SWTCH,CHADEMO J1772COMBO,PARK
dcfc_MD_0257,EVsmart - Pepco - Morris Park,520 Summit Hall Rd,Gaithersburg,MD,39.1251872,-77.1976646,382907.7129,161921.9408,DCFC,50,2,SWTCH,CHADEMO J1772COMBO,PARK
dcfc_MD_0258,EVsmart - Pepco - Fort Washington Park and Ride,850 Swan Creek Rd E,Fort Washington,MD,38.7249885,-76.9947273,400458.1829,117477.9081,DCFC,50,4,SWTCH,CHADEMO J1772COMBO,PARKING_LOT
l2_MD_1005,EVsmart - Pepco - Wheaton Regional Park - Athletic Complex A,11715 Orebaugh Ave,Silver Spring,MD,39.0483991,-77.0350468,396965.9933,153379.5809,L2,7.2,4,SWTCH,CHADEMO J1772 J1772COMBO,REC_SPORTS_FACILITY
dcfc_MD_0259,EVsmart - Pepco - Wheaton Regional Park - Athletic Complex A,11715 Orebaugh Ave,Silver Spring,MD,39.0483991,-77.0350468,396965.9933,153379.5809,DCFC,50,2,SWTCH,CHADEMO J1772 J1772COMBO,REC_SPORTS_FACILITY
dcfc_MD_0260,Noah Hillman Parking Garage,150 Gorman St,Annapolis,MD,38.97705,-76.4894,444243.0765,145582.1411,DCFC,50,4,Non-Networked,CHADEMO J1772COMBO,PARKING_GARAGE
dcfc_MD_0261,Lansdowne Station - Tesla Supercharger,3585 Washington Blvd,Arbutus,MD,39.251155,-76.668554,428609.0902,175939.627,DCFC_TESLA,150,16,Tesla,TESLA,SHOPPING_CENTER
l2_MD_1006,EVsmart - BGE - Marley Station,7726 Baltimore Annapolis Blvd,Glen Burnie,MD,39.1524091,-76.5965577,434871.9627,165002.4076,L2,7.2,4,SWTCH,J1772,OTHER
l2_MD_1007,Garrett Place Garage,275 West St.,Annapolis,MD,38.97551099380306,-76.50318190455437,443049.8206,145404.7124,L2,7.2,4,FLASH,J1772,PUBLIC
l2_MD_1008,POTOMAC EDISON BIG POOL,Western Maryland Rail Trail,Big Pool,MD,39.624243,-78.017054,312674.241,217795.8919,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1009,POTOMAC EDISON MIDDLETOWN 2,31 W Main St,Middletown,MD,39.444047,-77.546582,352949.046,197443.5883,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1010,POTOMAC EDISON MASON DIXON L2,17300 Catoctin Mountain Highway,Emmitsburg,MD,39.707684,-77.314494,373028.4427,226620.6457,L2,7.2,2,ChargePoint Network,J1772,
dcfc_MD_0262,POTOMAC EDISON MASON DIXON DC2,17300 Catoctin Mountain Highway,Emmitsburg,MD,39.707675,-77.314566,373022.2644,226619.6677,DCFC,62.5,1,ChargePoint Network,CHADEMO J1772COMBO,
dcfc_MD_0263,POTOMAC EDISON MASON DIXON DC1,17300 Catoctin Mountain Highway,Emmitsburg,MD,39.707687,-77.314648,373015.2365,226621.0244,DCFC,62.5,1,ChargePoint Network,CHADEMO J1772COMBO,
l2_MD_1011,MAZDA HURLOCK CT4K,4309 Preston Rd,Hurlock,MD,38.696956,-75.893264,496273.0536,114949.6116,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1012,OURISMANAUTO BOBA FETT,15501 Frederick Road,Rockville,MD,39.10981,-77.159801,386178.786,160208.4581,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1013,East All Saints Garage,125 East All Saints Street,Frederick,MD,39.411911,-77.407426,364911.8353,193813.2072,L2,7.2,6,Blink Network,J1772,
dcfc_MD_0264,Metro Center - Tesla Supercharger,10500 Grand Central Ave,Owings Mills,MD,39.407806,-76.783586,418638.7407,193301.1495,DCFC_TESLA,150,12,Tesla,TESLA,PARKING_GARAGE
l2_MD_1014,VILLA CORTESE CHARGER 1,14809 Pennfield Cir,Silver Spring,MD,39.099289,-77.076548,393378.2488,159031.1667,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1015,VILLA CORTESE STATION 2,14809 Pennfield Cir,Silver Spring,MD,39.099216,-77.076312,393398.6564,159023.0457,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1016,FLATSATNH 104 ST IVES,104 St Ives Pl,Oxon Hill,MD,38.782841,-77.011091,399036.0441,123899.8963,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1017,Hilton Baltimore Garage,213 S. Paca St.,Baltimore,MD,39.28553955589775,-76.62193683081568,432617.1055,179772.5089,L2,7.2,8,FLASH,J1772,PUBLIC
l2_MD_1018,UNION MEMORIAL EV 3,3310 N Calvert St,Baltimore,MD,39.329025,-76.615231,433175.3068,184602.5811,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1019,UNION MEMORIAL EV 1,3310 N Calvert St,Baltimore,MD,39.328826,-76.615262,433172.727,184580.4772,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1020,UNION MEMORIAL EV 2,3310 N Calvert St,Baltimore,MD,39.328834,-76.615251,433173.6717,184581.3693,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1021,UNION MEMORIAL EV 4,3310 N Calvert St,Baltimore,MD,39.328826,-76.61523,433175.4861,184580.4888,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1022,THE OVERLOOK EVCS 3 & 4,3100 North Leisure World Boulevard,Silver Spring,MD,39.105853,-77.063482,394508.9851,159758.9868,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1023,THE OVERLOOK EVCS 1 & 2,3100 North Leisure World Boulevard,Silver Spring,MD,39.105838,-77.063302,394524.5528,159757.3108,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1024,Court Street Garage,2 South Court Street,Frederick,MD,39.41357253255023,-77.4120453601404,364514.8459,193999.4583,L2,7.2,4,Blink Network,J1772,
l2_MD_1025,EVsmart - DPL - West Ocean City Park and Ride,12940 Inlet Isle Ln,Ocean City,MD,38.3346859,-75.1013218,565991.227,75878.8359,L2,7.2,4,SWTCH,CHADEMO J1772 J1772COMBO,PARKING_LOT
dcfc_MD_0265,EVsmart - DPL - West Ocean City Park and Ride,12940 Inlet Isle Ln,Ocean City,MD,38.3346859,-75.1013218,565991.227,75878.8359,DCFC,50,4,SWTCH,CHADEMO J1772 J1772COMBO,PARKING_LOT
l2_MD_1026,Hyatt Regency Inner Harbor Garage,300 Light St.,Baltimore,MD,39.28453182497,-76.613488832408,433346.424,179663.684,L2,7.2,9,FLASH,J1772,PUBLIC
l2_MD_1027,Caroll Creek Garage,44 East Patrick Street,Frederick,MD,39.41365897229768,-77.40968070366722,364718.5298,194008.1388,L2,7.2,4,Blink Network,J1772,
l2_MD_1028,10300 York Rd,10300 York Rd,Cockeysville,MD,39.471335,-76.640259,430955.124,200393.2164,L2,7.2,4,EV Connect,J1772 J1772COMBO,
dcfc_MD_0266,10300 York Rd,10300 York Rd,Cockeysville,MD,39.471335,-76.640259,430955.124,200393.2164,DCFC,50,2,EV Connect,J1772 J1772COMBO,
l2_MD_1029,Stadium Drive Garage - Series 8,4025 Stadium Drive,College Park,MD,38.99102056735056,-76.94891250477684,404425.6237,147010.6024,L2,7.2,6,Blink Network,J1772,
l2_MD_1030,Regents Drive Garage - Series 8,8056 Regents Drive,College Park,MD,38.989744449015724,-76.94090654710445,405119.2957,146869.3582,L2,7.2,20,Blink Network,J1772,
l2_MD_1031,Mowatt Visitor Center,7591 Mowatt Lane,College Park,MD,38.982047691665144,-76.94540140477739,404730.3941,146014.7012,L2,7.2,6,Blink Network,J1772,
l2_MD_1032,GARAGE LEVEL 1 LEVEL 1,4700 Berwyn House Rd,College Park,MD,38.992289,-76.93178,405909.7603,147152.3786,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1033,WATERFORD CHARGER #2,3333 University Blvd W,Kensington,MD,39.036304,-77.066692,394225.695,152038.4167,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1034,WATERFORD CHARGER #1,3333 University Blvd W,Kensington,MD,39.036304,-77.06673,394222.405,152038.4191,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1035,Union Lane Garage - Series 8,4170 Union Lane,College Park,MD,38.988983908039906,-76.94618032012197,404662.4539,146784.6488,L2,7.2,8,Blink Network,J1772,
l2_MD_1036,EVsmart - Pepco - Prince Georges County Animal Services,3750 Brown Station Rd,Upper Marlboro,MD,38.8363952,-76.7747138,419559.2786,129868.7605,L2,7.2,4,SWTCH,J1772,MUNI_GOV
l2_MD_1037,The Traffic Group,9900 Franklin Square Drive,Nottingham,MD,39.36736432660895,-76.46112656280374,446437.234,188926.126,L2,7.2,4,Blink Network,J1772,
l2_MD_1038,NATIONAL HARBOR ST GEORGE 2,251 Mariner Passage,Oxon Hill,MD,38.782567,-77.014606,398730.6352,123869.5241,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1039,NATIONAL HARBOR FLEET GARAGE 2,120 Waterfront Street,Oxon Hill,MD,38.785733,-77.015217,398677.6071,124220.9773,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1040,MC FLEET DENNIS AVE,2000 Dennis Ave,Silver Spring,MD,39.025031,-77.042804,396293.2852,150785.7498,L2,7.2,2,ChargePoint Network,J1772,
dcfc_MD_0267,DM BOWMAN INC STATION 2,10038 Governor Lane Boulevard,Williamsport,MD,39.590056,-77.809387,330470.5594,213821.8552,DCFC,62.5,1,ChargePoint Network,CHADEMO J1772COMBO,
dcfc_MD_0268,DM BOWMAN INC STATION 1,10038 Governor Lane Boulevard,Williamsport,MD,39.590527,-77.809066,330498.5971,213873.9037,DCFC,62.5,1,ChargePoint Network,CHADEMO J1772COMBO,
l2_MD_1041,Laurel Municipal Center,8301 Sandy Spring Road,Laurel,MD,39.10186267,-76.87699936,410639.116,159321.2439,L2,7.2,2,Blink Network,J1772,
dcfc_MD_0269,Pohanka Honda,2010 North Salisbury Boulevard,Salisbury,MD,38.390395,-75.575008,524486.7084,81308.3014,DCFC,50,2,Blink Network,J1772COMBO,
l2_MD_1042,HEBRON 121 THE GALVAN,1801 Chapman Avenue,Rockville,MD,39.061113,-77.121098,389518.9827,154797.3423,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1043,Addison Court Apartments,416 East North Pointe Drive,Salisbury,MD,38.414626745471445,-75.56035414380747,525724.3586,84017.8197,L2,7.2,2,Blink Network,J1772,
dcfc_MD_0270,Wawa - Tesla Supercharger,5833 Ballenger Creek Pike,Frederick,MD,39.392622,-77.438564,362219.9277,191684.1415,DCFC_TESLA,150,12,Tesla,TESLA,GAS_STATION
l2_MD_1044,MT VILLA APTS BUILDING 5,2760 Turf Valley Golf Road,Ellicott City,MD,39.299513,-76.887999,409660.7763,181262.2643,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1045,Ingleside at King Farm,701 King Farm Blvd,Rockville,MD,39.11202,-77.1779027,384613.6731,160456.6934,L2,7.2,2,Blink Network,J1772,
l2_MD_1046,Conte Lubrano Luxury Apartments,130 Lubrano Dr,Annapolis,MD,38.9874995,-76.5523905,438779.3291,146713.4901,L2,7.2,2,Blink Network,J1772,
dcfc_MD_0271,"Royal Farms - Ocean City, MD - RFS 107",12826 Ocean Gateway,Ocean City,MD,38.335516639032605,-75.10424357490231,565733.9132,75965.7221,DCFC,50,2,Blink Network,J1772COMBO,
l2_MD_1047,West Patrick Street Garage,138 West Patrick Street,Frederick,MD,39.4108,-77.41379,364363.2049,193692.3265,L2,7.2,5,Blink Network,J1772,
l2_MD_1048,EVsmart - BGE - Edgewater Library,25 Stepneys Ln,Edgewater,MD,38.9302844,-76.5579445,438328.892,140359.8228,L2,7.2,4,SWTCH,J1772,LIBRARY
l2_MD_1049,EVsmart - BGE - UMB Koesters Lot,650 W Lexington St,Baltimore,MD,39.291692,-76.6261619,432249.7947,180454.0357,L2,7.2,10,SWTCH,J1772,PARK
l2_MD_1050,EVsmart - BGE - Openworks,1400 Greenmount Ave,Baltimore,MD,39.3061384,-76.6089188,433730.4338,182064.0662,L2,7.2,4,SWTCH,J1772,OFFICE_BLDG
l2_MD_1051,EVsmart - BGE - Orchard Beach Station,7549 Solley Rd,Glen Burnie,MD,39.1787328,-76.5501018,438873.0277,167943.4414,L2,7.2,6,SWTCH,J1772,OTHER
l2_MD_1052,EVsmart - BGE - 1122 Hollins St,1122 Hollins St,Baltimore,MD,39.2877935,-76.636039,431399.4531,180017.7938,L2,7.2,4,SWTCH,J1772,PARKING_LOT
l2_MD_1053,3 Bethesda Metro Center,7450 Wisconsin Avenue,Bethesda,MD,38.9843951,-77.0958437,391695.7423,146278.2395,L2,7.2,8,Blink Network,J1772,
l2_MD_1054,BOZZUTO CP LVL 5 - EV 78,4400 Calvert Rd,College Park,MD,38.978711,-76.93827,405348.5367,145644.6889,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1055,SMECO - Southern Area Aquatic Center,13601 Missouri Ave,Brandywine,MD,38.70202,-76.854823,412627.8241,114938.2794,L2,7.2,4,SWTCH,J1772,REC_SPORTS_FACILITY
l2_MD_1056,EVsmart - BGE - Deale Library,5940 Deale Churchton Rd,Deale,MD,38.7836991,-76.5532033,438819.5872,124090.0098,L2,7.2,4,SWTCH,J1772,LIBRARY
l2_MD_1057,EVsmart - BGE - AA County Public Works,350 W Central Ave,Davidsonville,MD,38.9289351,-76.5921033,435367.783,140196.2581,L2,7.2,4,SWTCH,J1772,MUNI_GOV
l2_MD_1058,Gaithersburg Marriott,9751 Washingtonian Blvd,Gaithersburg,MD,39.115706,-77.195558,383087.6153,160869.0112,L2,7.2,1,NOODOE,J1772,
l2_MD_1059,Skipjack Art Studios,329 Cannon Street,Chestertown,MD,39.209212,-76.068358,480462.2196,171641.7489,L2,7.2,2,NOODOE,J1772,
l2_MD_1060,The Brody,4901 Montgomery Ln,Bethesda,MD,38.9835364,-77.097721,391532.9888,146183.088,L2,7.2,4,Blink Network,J1772,
dcfc_MD_0272,EVsmart - BGE - CCBC Essex,7201 Rossville Blvd,Baltimore,MD,39.354982,-76.4807877,444750.7694,187541.6385,DCFC,50,4,SWTCH,CHADEMO J1772COMBO,COLLEGE_CAMPUS
l2_MD_1061,Siemens Maryland Home,302 Adams St,Annapolis,MD,38.96973,-76.49015,444182.6267,144769.202,L2,7.2,1,Non-Networked,J1772,PARKING_LOT
l2_MD_1062,Cedar Ridge Annapolis,1061 Cedar Ridge Ct,Annapolis,MD,38.9579958,-76.49482669999999,443784.5607,143464.3658,L2,7.2,2,EVGATEWAY,J1772,
l2_MD_1063,Cedar Ridge Court,1065 R Cedar Ridge Ct,USA,MD,38.95809,-76.49477,443789.4172,143474.8499,L2,7.2,2,Non-Networked,J1772,PARKING_LOT
l2_MD_1064,SRE Beltsville,6435 Virginia Manor Rd,Beltsville,MD,39.0585,-76.89521,409069.4473,154505.5033,L2,7.2,4,Non-Networked,J1772,PARKING_LOT
l2_MD_1065,Kenwood Forest Condominium,6617 Fairfax Road,Bethesda,MD,38.975847467724236,-77.10242346225334,391124.5987,145329.9904,L2,7.2,2,Blink Network,J1772,
l2_MD_1066,First Campus LP – Bldg. 1,20400 Observation Drive,Germantown,MD,39.1908794784947,-77.24976510312048,378422.546,169225.7465,L2,7.2,2,Blink Network,J1772,
dcfc_MD_0273,EVsmart - BGE - Annapolis Visitor Center,26 West St,Annapolis,MD,38.9784469,-76.4943339,443814.7016,145734.8289,DCFC,50,2,SWTCH,CHADEMO J1772COMBO,MUNI_GOV
l2_MD_1067,SANDY FARMS STATION 3,7900 Erin Michele Pkwy,Severn,MD,39.147168,-76.684403,427280.9536,164390.6905,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1068,Addison Row Apartments Lot,4800 Addison Rd.,Capitol Heights,MD,38.910364773854944,-76.92302271723747,406676.0596,138058.6546,L2,7.2,8,FLASH,J1772,MULTI_UNIT_DWELLING
l2_MD_1069,Owens Landing 2 Condo,32 Owens Landing Court 7,Perryville,MD,39.559823,-76.080601,479013.016,210554.6047,L2,7.2,2,CHARGEUP,J1772,
l2_MD_1070,NATIONAL HARBOR MARINER GARAGE2,174 Waterfront Street,Oxon Hill,MD,38.783547,-77.016594,398557.9254,123978.3395,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1071,NATIONAL HARBOR MARINER GARAGE1,174 Waterfront Street,Oxon Hill,MD,38.783683,-77.01609,398601.7182,123993.4284,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1072,SWTCH Energy Inc.,14909 Health Center Dr,Bowie,MD,38.9496994,-76.74250031,422320.6437,142453.7701,L2,7.2,3,SWTCH,J1772,MULTI_UNIT_DWELLING
l2_MD_1073,SWTCH Energy Inc.,8200 Dixon Ave,Silver Spring,MD,38.99169922,-77.02819824,397556.8775,147085.0855,L2,7.2,7,SWTCH,J1772,MULTI_UNIT_DWELLING
l2_MD_1074,Amherst House,7251 Eden Brook Drive,Columbia,MD,39.16873818480316,-76.86552871991312,411620.3797,166746.7239,L2,7.2,2,Blink Network,J1772,
l2_MD_1075,EVsmart - BGE - AA Dept of Health,3 Harry S. Truman Pkwy,Annapolis,MD,38.9810581,-76.5639824,437778.4616,145993.5826,L2,7.2,6,SWTCH,J1772,MUNI_GOV
l2_MD_1076,KENWOOD 5272,5272 River Rd,Bethesda,MD,38.96572,-77.105556,390851.8587,144206.057,L2,7.2,2,ChargePoint Network,J1772,
dcfc_MD_0274,"Royal Farms - Cambridge, MD - RFS 131",2703 Ocean Gateway,Cambridge,MD,38.55707319383855,-76.05950975649088,481972.0759,99260.7838,DCFC,50,4,Blink Network,CHADEMO J1772COMBO,
l2_MD_1077,Woodvale Apartments,13831 Castle Boulevard,Silver Spring,MD,39.08204863773698,-76.94232571484041,404989.8858,157116.0594,L2,7.2,4,Blink Network,J1772,
l2_MD_1078,EVsmart - BGE - Catonsville DC,1 Rolling Cross Rd,Catonsville,MD,39.2724771,-76.745195,421987.1114,178285.5135,L2,7.2,8,SWTCH,J1772,MUNI_GOV
l2_MD_1079,EVsmart - BGE - Brooklyn Park Library,1 E 11th Ave,Brooklyn Park,MD,39.2230511,-76.6118302,433518.5338,172838.9441,L2,7.2,4,SWTCH,J1772,LIBRARY
l2_MD_1080,EVsmart - BGE - Bowie Park and Ride,15207 Major Lansdale Blvd,Bowie,MD,38.9489178,-76.7387283,422647.8613,142367.9341,L2,7.2,8,SWTCH,CHADEMO J1772 J1772COMBO,PARKING_LOT
dcfc_MD_0275,EVsmart - BGE - Bowie Park and Ride,15207 Major Lansdale Blvd,Bowie,MD,38.9489178,-76.7387283,422647.8613,142367.9341,DCFC,50,2,SWTCH,CHADEMO J1772 J1772COMBO,PARKING_LOT
dcfc_MD_0276,JONES CDJR ISLAND02-CDJR,1506 Belair Road,Bel Air,MD,39.506225,-76.382078,453144.8309,204385.7185,DCFC,62.5,2,ChargePoint Network,J1772COMBO,
l2_MD_1081,LOYOLA BUTLER,4501 North Charles Street,Baltimore,MD,39.348216,-76.615916,433107.2848,186732.895,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1082,LOYOLA JENKINS,4501 North Charles Street,Baltimore,MD,39.345839,-76.619367,432810.9152,186467.7575,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1083,EVsmart - Pepco - Rockville City Hall,111 Maryland Ave,Rockville,MD,39.081788,-77.1517304,386871.6295,157096.4749,L2,7.2,2,SWTCH,J1772,MUNI_GOV
l2_MD_1084,EVsmart - Pepco - Twinbrook - Chapman and Bouic Ave,1800 Bouic Ave,Rockville,MD,39.060265,-77.1212719,389503.8069,154703.2244,L2,7.2,4,SWTCH,J1772,PARKING_LOT
l2_MD_1085,HOWARD COUNTY MEADOWBRK LEFT,5001 Meadowbrook Lane,Ellicott City,MD,39.248975,-76.82162,415397.4418,175660.7478,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1086,HOWARD COUNTY MEADOWBRK ACC,5001 Meadowbrook Lane,Ellicott City,MD,39.248943,-76.821573,415401.5058,175657.2032,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1087,EVsmart - Pepco - Beltsville Public Library,4321 Sellman Rd,Beltsville,MD,39.0344184,-76.9188479,407025.9369,151830.0955,L2,7.2,2,SWTCH,J1772,LIBRARY
l2_MD_1088,EVsmart - Pepco - Fallsgrove Prettyman Dr,312 Prettyman Dr,Rockville,MD,39.0953449,-77.1938067,383234.2708,158608.3482,L2,7.2,3,SWTCH,J1772,STANDALONE_STATION
l2_MD_1089,GREEN SPRING EV STATION 1,2360 W Joppa Rd,Timonium,MD,39.420303,-76.668773,428522.0857,194718.2132,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1090,EVsmart - Pepco - Laytonia Rec Park,7300 Airpark Rd,Gaithersburg,MD,39.152221,-77.1459998,387379.965,164914.6494,L2,7.2,4,SWTCH,J1772,PARK
l2_MD_1091,HUB CITY GARAGE STATION 1,50 W Antietam St,Hagerstown,MD,39.641697,-77.722685,337963.7757,219492.9274,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1092,GREEN SPRING EV STATION 3,2360 West Joppa Road,Timonium,MD,39.420511,-76.668112,428578.9208,194741.5123,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1093,GREEN SPRING EV STATION 2,2360 West Joppa Road,Timonium,MD,39.42048,-76.668127,428577.6417,194738.0659,L2,7.2,2,ChargePoint Network,J1772,
l2_MD_1094,650 S. Exeter,650 South Exeter Street,Baltimore,MD,39.28355,-76.60042,434474.4205,179559.5366,L2,7.2,2,Blink Network,J1772,
l2_MD_1095,MEXFLEX STATION #2,12358 Parklawn Dr,Rockville,MD,39.059721,-77.112116,390296.1661,154641.8208,L2,7.2,1,ChargePoint Network,J1772,
l2_MD_1096,MEXFLEX STATION #1,12358 Parklawn Dr,Rockville,MD,39.059733,-77.112086,390298.7642,154643.1498,L2,7.2,1,ChargePoint Network,J1772,
l2_MD_1097,One South Street Baltimore,"One South Street, Ste 860",Baltimore,MD,39.289202,-76.610307,433618.7258,180183.3194,L2,7.2,3,Blink Network,J1772,
